timestamp,volatility
2024-07-04 23:00:00,41.08332336933433
2024-07-05 00:00:00,41.24274692722049
2024-07-05 01:00:00,42.076688190336
2024-07-05 02:00:00,42.15409971677525
2024-07-05 03:00:00,42.179628108037384
2024-07-05 04:00:00,43.926706081015844
2024-07-05 05:00:00,44.201124363911546
2024-07-05 06:00:00,45.71695465046524
2024-07-05 07:00:00,46.362619900897
2024-07-05 08:00:00,46.59170510297431
2024-07-05 09:00:00,46.50852510268641
2024-07-05 10:00:00,46.58359174461912
2024-07-05 11:00:00,46.75678284531619
2024-07-05 12:00:00,46.79799116728218
2024-07-05 13:00:00,47.0106099614565
2024-07-05 14:00:00,47.14741079540493
2024-07-05 15:00:00,47.260904012754814
2024-07-05 16:00:00,47.24227810782237
2024-07-05 17:00:00,47.895019353609634
2024-07-05 18:00:00,47.92637955292952
2024-07-05 19:00:00,47.921871489528236
2024-07-05 20:00:00,47.91450859119836
2024-07-05 21:00:00,47.91538355946407
2024-07-05 22:00:00,47.92333341865398
2024-07-05 23:00:00,47.945099373675355
2024-07-06 00:00:00,47.95334896778033
2024-07-06 01:00:00,47.94419415891347
2024-07-06 02:00:00,47.94381839307498
2024-07-06 03:00:00,48.04785722660643
2024-07-06 04:00:00,48.06548204545712
2024-07-06 05:00:00,48.01745799667518
2024-07-06 06:00:00,48.095715800581296
2024-07-06 07:00:00,48.169079803821816
2024-07-06 08:00:00,48.171585593306666
2024-07-06 09:00:00,48.09241928651941
2024-07-06 10:00:00,47.891762493437334
2024-07-06 11:00:00,47.80246334315541
2024-07-06 12:00:00,47.782023874515914
2024-07-06 13:00:00,47.77171914673786
2024-07-06 14:00:00,47.7700816111001
2024-07-06 15:00:00,47.7849848848046
2024-07-06 16:00:00,47.58050969302178
2024-07-06 17:00:00,47.48136884084668
2024-07-06 18:00:00,47.700461260445
2024-07-06 19:00:00,47.709208050303396
2024-07-06 20:00:00,47.5745576564139
2024-07-06 21:00:00,47.57422135358979
2024-07-06 22:00:00,47.58489294819264
2024-07-06 23:00:00,47.58723106529972
2024-07-07 00:00:00,47.625380785320495
2024-07-07 01:00:00,47.63724645024053
2024-07-07 02:00:00,47.696648698495096
2024-07-07 03:00:00,47.71376427920013
2024-07-07 04:00:00,47.74578285281511
2024-07-07 05:00:00,47.86614617801214
2024-07-07 06:00:00,47.96875089759184
2024-07-07 07:00:00,47.968393759248904
2024-07-07 08:00:00,47.96832700908599
2024-07-07 09:00:00,48.025020824441626
2024-07-07 10:00:00,48.056796358666844
2024-07-07 11:00:00,48.06080303544564
2024-07-07 12:00:00,48.09290045664138
2024-07-07 13:00:00,48.09490455870641
2024-07-07 14:00:00,48.104895483819945
2024-07-07 15:00:00,48.27325991430086
2024-07-07 16:00:00,48.28221944545875
2024-07-07 17:00:00,48.28520663133589
2024-07-07 18:00:00,48.34851895647111
2024-07-07 19:00:00,48.3552202678273
2024-07-07 20:00:00,48.35674264538502
2024-07-07 21:00:00,48.35674966753122
2024-07-07 22:00:00,48.36702355634954
2024-07-07 23:00:00,48.722774133787766
2024-07-08 00:00:00,48.7506719224513
2024-07-08 01:00:00,48.98066059072072
2024-07-08 02:00:00,49.41482255944329
2024-07-08 03:00:00,49.43160551713103
2024-07-08 04:00:00,49.58250089912761
2024-07-08 05:00:00,49.61693819968629
2024-07-08 06:00:00,49.69708645837863
2024-07-08 07:00:00,49.69715236071054
2024-07-08 08:00:00,49.71681894211636
2024-07-08 09:00:00,49.75338696802767
2024-07-08 10:00:00,52.47726311120519
2024-07-08 11:00:00,52.52490609617017
2024-07-08 12:00:00,52.86600262689508
2024-07-08 13:00:00,52.940313922089395
2024-07-08 14:00:00,52.93940021600995
2024-07-08 15:00:00,52.937823925250655
2024-07-08 16:00:00,53.676177892274644
2024-07-08 17:00:00,53.80004120240852
2024-07-08 18:00:00,53.78664511681659
2024-07-08 19:00:00,53.940096151097976
2024-07-08 20:00:00,53.94016710896356
2024-07-08 21:00:00,53.96890994659259
2024-07-08 22:00:00,53.91518363725137
2024-07-08 23:00:00,54.025416307845084
2024-07-09 00:00:00,54.00649486687685
2024-07-09 01:00:00,53.89495388728137
2024-07-09 02:00:00,53.90567587149207
2024-07-09 03:00:00,53.872685118165805
2024-07-09 04:00:00,54.109994272159334
2024-07-09 05:00:00,54.11576135567742
2024-07-09 06:00:00,54.12710259766988
2024-07-09 07:00:00,53.96493746992176
2024-07-09 08:00:00,53.98889546716357
2024-07-09 09:00:00,54.086722715056666
2024-07-09 10:00:00,54.22058087052818
2024-07-09 11:00:00,53.21193043829997
2024-07-09 12:00:00,53.20102997833965
2024-07-09 13:00:00,53.19116273538323
2024-07-09 14:00:00,53.19288085812434
2024-07-09 15:00:00,53.11189515161908
2024-07-09 16:00:00,53.10251245490369
2024-07-09 17:00:00,53.07375448530548
2024-07-09 18:00:00,52.826720662218165
2024-07-09 19:00:00,52.84175253073062
2024-07-09 20:00:00,52.923065389168244
2024-07-09 21:00:00,52.11476200055951
2024-07-09 22:00:00,52.0870707128005
2024-07-09 23:00:00,51.88753786584522
2024-07-10 00:00:00,51.8997921965247
2024-07-10 01:00:00,51.86586615707773
2024-07-10 02:00:00,52.062894983342886
2024-07-10 03:00:00,52.120729162369635
2024-07-10 04:00:00,52.102094490648795
2024-07-10 05:00:00,51.924989614174244
2024-07-10 06:00:00,52.81284393386774
2024-07-10 07:00:00,52.82138772349404
2024-07-10 08:00:00,52.860119387859925
2024-07-10 09:00:00,52.772475494430275
2024-07-10 10:00:00,52.78513838374321
2024-07-10 11:00:00,52.611240474769346
2024-07-10 12:00:00,52.61834040756351
2024-07-10 13:00:00,52.62772709891751
